"No.","Time","Source","Destination","Protocol","Length","Info"
"17854","266.544264990","172.16.0.4","172.16.208.128","TCP","66","58828  >  12345 [FIN, ACK] Seq=2 Ack=1 Win=64256 Len=0 TSval=1428087625 TSecr=164901966"
"17855","266.544730699","172.16.208.128","172.16.0.4","TCP","66","12345  >  58828 [ACK] Seq=1 Ack=2 Win=65280 Len=0 TSval=164901967 TSecr=1428087625"
"17856","266.545101507","172.16.208.128","172.16.0.4","TCP","66","12345  >  58828 [FIN, ACK] Seq=1 Ack=3 Win=65280 Len=0 TSval=164901968 TSecr=1428087625"
"17857","266.545764021","172.16.0.4","172.16.208.128","TCP","66","58828  >  12345 [ACK] Seq=3 Ack=2 Win=64256 Len=0 TSval=1428087627 TSecr=164901968"
"17858","266.572949780","172.16.0.4","172.16.208.128","TCP","74","58830  >  12345 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1428087654 TSecr=0 WS=128"
"17859","266.573023982","172.16.208.128","172.16.0.4","TCP","74","12345  >  58830 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=164901996 TSecr=1428087654 WS=128"
"17860","266.574021202","172.16.0.4","172.16.208.128","TCP","66","58830  >  12345 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1428087655 TSecr=164901996"
"17861","266.574511912","172.16.0.4","172.16.208.128","TCP","67","58830  >  12345 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=1 TSval=1428087655 TSecr=164901996"
"17862","266.574528712","172.16.0.4","172.16.208.128","TCP","66","58830  >  12345 [FIN, ACK] Seq=2 Ack=1 Win=64256 Len=0 TSval=1428087656 TSecr=164901996"
"17863","266.574638514","172.16.208.128","172.16.0.4","TCP","66","12345  >  58830 [ACK] Seq=1 Ack=2 Win=65280 Len=0 TSval=164901998 TSecr=1428087655"
"17864","266.574928620","172.16.208.128","172.16.0.4","TCP","66","12345  >  58830 [FIN, ACK] Seq=1 Ack=3 Win=65280 Len=0 TSval=164901998 TSecr=1428087656"
"17865","266.575341529","172.16.0.4","172.16.208.128","TCP","66","58830  >  12345 [ACK] Seq=3 Ack=2 Win=64256 Len=0 TSval=1428087656 TSecr=164901998"
"17866","266.607361287","172.16.0.4","172.16.208.128","TCP","74","58832  >  12345 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1428087688 TSecr=0 WS=128"
"17867","266.607441489","172.16.208.128","172.16.0.4","TCP","74","12345  >  58832 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=164902030 TSecr=1428087688 WS=128"
"17868","266.608155103","172.16.0.4","172.16.208.128","TCP","66","58832  >  12345 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1428087689 TSecr=164902030"
"17869","266.608167304","172.16.0.4","172.16.208.128","TCP","67","58832  >  12345 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=1 TSval=1428087689 TSecr=164902030"
"17870","266.608319107","172.16.208.128","172.16.0.4","TCP","66","12345  >  58832 [ACK] Seq=1 Ack=2 Win=65280 Len=0 TSval=164902031 TSecr=1428087689"
"17871","266.608576312","172.16.0.4","172.16.208.128","TCP","66","58832  >  12345 [FIN, ACK] Seq=2 Ack=1 Win=64256 Len=0 TSval=1428087689 TSecr=164902030"
"17872","266.608704415","172.16.208.128","172.16.0.4","TCP","66","12345  >  58832 [FIN, ACK] Seq=1 Ack=3 Win=65280 Len=0 TSval=164902032 TSecr=1428087689"
"17873","266.608923419","172.16.0.4","172.16.208.128","TCP","66","58832  >  12345 [ACK] Seq=3 Ack=2 Win=64256 Len=0 TSval=1428087690 TSecr=164902032"
"17874","266.637156200","172.16.0.4","172.16.208.128","TCP","74","58834  >  12345 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1428087718 TSecr=0 WS=128"
"17875","266.637249301","172.16.208.128","172.16.0.4","TCP","74","12345  >  58834 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=164902060 TSecr=1428087718 WS=128"
"17876","266.638144620","172.16.0.4","172.16.208.128","TCP","66","58834  >  12345 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1428087719 TSecr=164902060"
"17877","266.638464027","172.16.0.4","172.16.208.128","TCP","67","58834  >  12345 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=1 TSval=1428087719 TSecr=164902060"
"17878","266.638481127","172.16.0.4","172.16.208.128","TCP","66","58834  >  12345 [FIN, ACK] Seq=2 Ack=1 Win=64256 Len=0 TSval=1428087720 TSecr=164902060"
"17879","266.638537228","172.16.208.128","172.16.0.4","TCP","66","12345  >  58834 [ACK] Seq=1 Ack=2 Win=65280 Len=0 TSval=164902062 TSecr=1428087719"
"17880","266.638742532","172.16.208.128","172.16.0.4","TCP","66","12345  >  58834 [FIN, ACK] Seq=1 Ack=3 Win=65280 Len=0 TSval=164902062 TSecr=1428087720"
"17881","266.638952337","172.16.0.4","172.16.208.128","TCP","66","58834  >  12345 [ACK] Seq=3 Ack=2 Win=64256 Len=0 TSval=1428087720 TSecr=164902062"
"17882","266.667082615","172.16.0.4","172.16.208.128","TCP","74","58836  >  12345 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1428087748 TSecr=0 WS=128"
"17883","266.667175417","172.16.208.128","172.16.0.4","TCP","74","12345  >  58836 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=164902090 TSecr=1428087748 WS=128"
"17884","266.668075136","172.16.0.4","172.16.208.128","TCP","66","58836  >  12345 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1428087749 TSecr=164902090"
"17885","266.668092136","172.16.0.4","172.16.208.128","TCP","67","58836  >  12345 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=1 TSval=1428087749 TSecr=164902090"
"17886","266.668264939","172.16.208.128","172.16.0.4","TCP","66","12345  >  58836 [ACK] Seq=1 Ack=2 Win=65280 Len=0 TSval=164902091 TSecr=1428087749"
"17887","266.668512044","172.16.0.4","172.16.208.128","TCP","66","58836  >  12345 [FIN, ACK] Seq=2 Ack=1 Win=64256 Len=0 TSval=1428087749 TSecr=164902090"
"17888","266.669547966","172.16.208.128","172.16.0.4","TCP","66","12345  >  58836 [FIN, ACK] Seq=1 Ack=3 Win=65280 Len=0 TSval=164902093 TSecr=1428087749"
"17889","266.670260481","172.16.0.4","172.16.208.128","TCP","66","58836  >  12345 [ACK] Seq=3 Ack=2 Win=64256 Len=0 TSval=1428087751 TSecr=164902093"
"17890","266.697454239","172.16.0.4","172.16.208.128","TCP","74","58838  >  12345 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1428087778 TSecr=0 WS=128"
"17891","266.697547741","172.16.208.128","172.16.0.4","TCP","74","12345  >  58838 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=164902121 TSecr=1428087778 WS=128"
"17892","266.698829168","172.16.0.4","172.16.208.128","TCP","66","58838  >  12345 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1428087780 TSecr=164902121"
"17893","266.698841668","172.16.0.4","172.16.208.128","TCP","67","58838  >  12345 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=1 TSval=1428087780 TSecr=164902121"
"17894","266.698993171","172.16.208.128","172.16.0.4","TCP","66","12345  >  58838 [ACK] Seq=1 Ack=2 Win=65280 Len=0 TSval=164902122 TSecr=1428087780"
"17895","266.699247276","172.16.0.4","172.16.208.128","TCP","66","58838  >  12345 [FIN, ACK] Seq=2 Ack=1 Win=64256 Len=0 TSval=1428087780 TSecr=164902121"
"17896","266.699358479","172.16.208.128","172.16.0.4","TCP","66","12345  >  58838 [FIN, ACK] Seq=1 Ack=3 Win=65280 Len=0 TSval=164902122 TSecr=1428087780"
"17897","266.700004692","172.16.0.4","172.16.208.128","TCP","66","58838  >  12345 [ACK] Seq=3 Ack=2 Win=64256 Len=0 TSval=1428087781 TSecr=164902122"
"17898","266.726935445","172.16.0.4","172.16.208.128","TCP","74","58840  >  12345 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1428087808 TSecr=0 WS=128"
"17899","266.726997247","172.16.208.128","172.16.0.4","TCP","74","12345  >  58840 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=164902150 TSecr=1428087808 WS=128"
"17900","266.727491257","172.16.0.4","172.16.208.128","TCP","66","58840  >  12345 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1428087809 TSecr=164902150"
"17901","266.727503557","172.16.0.4","172.16.208.128","TCP","67","58840  >  12345 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=1 TSval=1428087809 TSecr=164902150"
"17902","266.727626260","172.16.208.128","172.16.0.4","TCP","66","12345  >  58840 [ACK] Seq=1 Ack=2 Win=65280 Len=0 TSval=164902151 TSecr=1428087809"
"17903","266.727780363","172.16.0.4","172.16.208.128","TCP","66","58840  >  12345 [FIN, ACK] Seq=2 Ack=1 Win=64256 Len=0 TSval=1428087809 TSecr=164902150"
"17904","266.728108670","172.16.208.128","172.16.0.4","TCP","66","12345  >  58840 [FIN, ACK] Seq=1 Ack=3 Win=65280 Len=0 TSval=164902151 TSecr=1428087809"
"17905","266.728601780","172.16.0.4","172.16.208.128","TCP","66","58840  >  12345 [ACK] Seq=3 Ack=2 Win=64256 Len=0 TSval=1428087810 TSecr=164902151"
"17906","266.759336712","172.16.0.4","172.16.208.128","TCP","74","58842  >  12345 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1428087840 TSecr=0 WS=128"
"17907","266.759408813","172.16.208.128","172.16.0.4","TCP","74","12345  >  58842 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=164902182 TSecr=1428087840 WS=128"
"17908","266.760043426","172.16.0.4","172.16.208.128","TCP","66","58842  >  12345 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1428087841 TSecr=164902182"
"17909","266.760388633","172.16.0.4","172.16.208.128","TCP","67","58842  >  12345 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=1 TSval=1428087841 TSecr=164902182"
"17910","266.760405534","172.16.0.4","172.16.208.128","TCP","66","58842  >  12345 [FIN, ACK] Seq=2 Ack=1 Win=64256 Len=0 TSval=1428087841 TSecr=164902182"
"17911","266.760459635","172.16.208.128","172.16.0.4","TCP","66","12345  >  58842 [ACK] Seq=1 Ack=2 Win=65280 Len=0 TSval=164902183 TSecr=1428087841"
"17912","266.761249951","172.16.208.128","172.16.0.4","TCP","66","12345  >  58842 [FIN, ACK] Seq=1 Ack=3 Win=65280 Len=0 TSval=164902184 TSecr=1428087841"
"17913","266.762091568","172.16.0.4","172.16.208.128","TCP","66","58842  >  12345 [ACK] Seq=3 Ack=2 Win=64256 Len=0 TSval=1428087843 TSecr=164902184"
"17914","266.789025122","172.16.0.4","172.16.208.128","TCP","74","58844  >  12345 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1428087870 TSecr=0 WS=128"
"17915","266.789097724","172.16.208.128","172.16.0.4","TCP","74","12345  >  58844 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=164902212 TSecr=1428087870 WS=128"
"17916","266.790122345","172.16.0.4","172.16.208.128","TCP","66","58844  >  12345 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1428087871 TSecr=164902212"
"17917","266.790401151","172.16.0.4","172.16.208.128","TCP","67","58844  >  12345 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=1 TSval=1428087871 TSecr=164902212"
"17918","266.790482052","172.16.208.128","172.16.0.4","TCP","66","12345  >  58844 [ACK] Seq=1 Ack=2 Win=65280 Len=0 TSval=164902213 TSecr=1428087871"
"17919","266.790685956","172.16.0.4","172.16.208.128","TCP","66","58844  >  12345 [FIN, ACK] Seq=2 Ack=1 Win=64256 Len=0 TSval=1428087872 TSecr=164902212"
"17920","266.791100165","172.16.208.128","172.16.0.4","TCP","66","12345  >  58844 [FIN, ACK] Seq=1 Ack=3 Win=65280 Len=0 TSval=164902214 TSecr=1428087872"
"17921","266.791983883","172.16.0.4","172.16.208.128","TCP","66","58844  >  12345 [ACK] Seq=3 Ack=2 Win=64256 Len=0 TSval=1428087873 TSecr=164902214"
"17922","266.820113360","172.16.0.4","172.16.208.128","TCP","74","58846  >  12345 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1428087901 TSecr=0 WS=128"
"17923","266.820213063","172.16.208.128","172.16.0.4","TCP","74","12345  >  58846 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=164902243 TSecr=1428087901 WS=128"
"17924","266.820713973","172.16.0.4","172.16.208.128","TCP","66","58846  >  12345 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1428087902 TSecr=164902243"
"17925","266.820945378","172.16.0.4","172.16.208.128","TCP","67","58846  >  12345 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=1 TSval=1428087902 TSecr=164902243"
"17926","266.821046779","172.16.208.128","172.16.0.4","TCP","66","12345  >  58846 [ACK] Seq=1 Ack=2 Win=65280 Len=0 TSval=164902244 TSecr=1428087902"
"17927","266.821271984","172.16.0.4","172.16.208.128","TCP","66","58846  >  12345 [FIN, ACK] Seq=2 Ack=1 Win=64256 Len=0 TSval=1428087902 TSecr=164902243"
"17928","266.821495489","172.16.208.128","172.16.0.4","TCP","66","12345  >  58846 [FIN, ACK] Seq=1 Ack=3 Win=65280 Len=0 TSval=164902244 TSecr=1428087902"
"17929","266.821946198","172.16.0.4","172.16.208.128","TCP","66","58846  >  12345 [ACK] Seq=3 Ack=2 Win=64256 Len=0 TSval=1428087903 TSecr=164902244"
"17930","266.850937195","172.16.0.4","172.16.208.128","TCP","74","58848  >  12345 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1428087932 TSecr=0 WS=128"
"17931","266.851026397","172.16.208.128","172.16.0.4","TCP","74","12345  >  58848 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=164902274 TSecr=1428087932 WS=128"
"17932","266.851728111","172.16.0.4","172.16.208.128","TCP","66","58848  >  12345 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1428087933 TSecr=164902274"
"17933","266.851740212","172.16.0.4","172.16.208.128","TCP","67","58848  >  12345 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=1 TSval=1428087933 TSecr=164902274"
"17934","266.852049418","172.16.208.128","172.16.0.4","TCP","66","12345  >  58848 [ACK] Seq=1 Ack=2 Win=65280 Len=0 TSval=164902275 TSecr=1428087933"
"17935","266.852444726","172.16.0.4","172.16.208.128","TCP","66","58848  >  12345 [FIN, ACK] Seq=2 Ack=1 Win=64256 Len=0 TSval=1428087933 TSecr=164902274"
"17936","266.852784533","172.16.208.128","172.16.0.4","TCP","66","12345  >  58848 [FIN, ACK] Seq=1 Ack=3 Win=65280 Len=0 TSval=164902276 TSecr=1428087933"
"17937","266.853337844","172.16.0.4","172.16.208.128","TCP","66","58848  >  12345 [ACK] Seq=3 Ack=2 Win=64256 Len=0 TSval=1428087934 TSecr=164902276"
"17938","266.880138796","172.16.0.4","172.16.208.128","TCP","74","58850  >  12345 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1428087961 TSecr=0 WS=128"
"17939","266.880230598","172.16.208.128","172.16.0.4","TCP","74","12345  >  58850 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=164902303 TSecr=1428087961 WS=128"
"17940","266.881044015","172.16.0.4","172.16.208.128","TCP","66","58850  >  12345 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1428087962 TSecr=164902303"
"17941","266.881059315","172.16.0.4","172.16.208.128","TCP","67","58850  >  12345 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=1 TSval=1428087962 TSecr=164902303"
"17942","266.881217818","172.16.208.128","172.16.0.4","TCP","66","12345  >  58850 [ACK] Seq=1 Ack=2 Win=65280 Len=0 TSval=164902304 TSecr=1428087962"
"17943","266.881408622","172.16.0.4","172.16.208.128","TCP","66","58850  >  12345 [FIN, ACK] Seq=2 Ack=1 Win=64256 Len=0 TSval=1428087962 TSecr=164902303"
"17944","266.883383062","172.16.208.128","172.16.0.4","TCP","66","12345  >  58850 [FIN, ACK] Seq=1 Ack=3 Win=65280 Len=0 TSval=164902306 TSecr=1428087962"
"17945","266.884373283","172.16.0.4","172.16.208.128","TCP","66","58850  >  12345 [ACK] Seq=3 Ack=2 Win=64256 Len=0 TSval=1428087965 TSecr=164902306"
"17946","266.914954612","172.16.0.4","172.16.208.128","TCP","74","58852  >  12345 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1428087996 TSecr=0 WS=128"
"17947","266.915043713","172.16.208.128","172.16.0.4","TCP","74","12345  >  58852 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=164902338 TSecr=1428087996 WS=128"
"17948","266.915546624","172.16.0.4","172.16.208.128","TCP","66","58852  >  12345 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1428087997 TSecr=164902338"
"17949","266.915563624","172.16.0.4","172.16.208.128","TCP","67","58852  >  12345 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=1 TSval=1428087997 TSecr=164902338"
"17950","266.915738027","172.16.208.128","172.16.0.4","TCP","66","12345  >  58852 [ACK] Seq=1 Ack=2 Win=65280 Len=0 TSval=164902339 TSecr=1428087997"
"17951","266.916157036","172.16.0.4","172.16.208.128","TCP","66","58852  >  12345 [FIN, ACK] Seq=2 Ack=1 Win=64256 Len=0 TSval=1428087997 TSecr=164902338"
"17952","266.916498643","172.16.208.128","172.16.0.4","TCP","66","12345  >  58852 [FIN, ACK] Seq=1 Ack=3 Win=65280 Len=0 TSval=164902339 TSecr=1428087997"
"17953","266.917093656","172.16.0.4","172.16.208.128","TCP","66","58852  >  12345 [ACK] Seq=3 Ack=2 Win=64256 Len=0 TSval=1428087998 TSecr=164902339"
"17954","266.945432938","172.16.0.4","172.16.208.128","TCP","74","58854  >  12345 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1428088026 TSecr=0 WS=128"
"17955","266.945511740","172.16.208.128","172.16.0.4","TCP","74","12345  >  58854 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=164902369 TSecr=1428088026 WS=128"
"17956","266.946636563","172.16.0.4","172.16.208.128","TCP","66","58854  >  12345 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1428088027 TSecr=164902369"
"17957","266.946915869","172.16.0.4","172.16.208.128","TCP","67","58854  >  12345 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=1 TSval=1428088028 TSecr=164902369"
"17958","266.946927769","172.16.0.4","172.16.208.128","TCP","66","58854  >  12345 [FIN, ACK] Seq=2 Ack=1 Win=64256 Len=0 TSval=1428088028 TSecr=164902369"
"17959","266.946966469","172.16.208.128","172.16.0.4","TCP","66","12345  >  58854 [ACK] Seq=1 Ack=2 Win=65280 Len=0 TSval=164902370 TSecr=1428088028"
"17960","266.947234975","172.16.208.128","172.16.0.4","TCP","66","12345  >  58854 [FIN, ACK] Seq=1 Ack=3 Win=65280 Len=0 TSval=164902370 TSecr=1428088028"
"17961","266.947778987","172.16.0.4","172.16.208.128","TCP","66","58854  >  12345 [ACK] Seq=3 Ack=2 Win=64256 Len=0 TSval=1428088029 TSecr=164902370"
"17962","266.983307916","172.16.0.4","172.16.208.128","TCP","74","58856  >  12345 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1428088064 TSecr=0 WS=128"
"17963","266.983382918","172.16.208.128","172.16.0.4","TCP","74","12345  >  58856 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=164902406 TSecr=1428088064 WS=128"
"17964","266.984115133","172.16.0.4","172.16.208.128","TCP","66","58856  >  12345 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1428088065 TSecr=164902406"
"17965","266.984127033","172.16.0.4","172.16.208.128","TCP","67","58856  >  12345 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=1 TSval=1428088065 TSecr=164902406"
"17966","266.984255236","172.16.208.128","172.16.0.4","TCP","66","12345  >  58856 [ACK] Seq=1 Ack=2 Win=65280 Len=0 TSval=164902407 TSecr=1428088065"
"17967","266.984471541","172.16.0.4","172.16.208.128","TCP","66","58856  >  12345 [FIN, ACK] Seq=2 Ack=1 Win=64256 Len=0 TSval=1428088065 TSecr=164902406"
"17968","266.984618044","172.16.208.128","172.16.0.4","TCP","66","12345  >  58856 [FIN, ACK] Seq=1 Ack=3 Win=65280 Len=0 TSval=164902408 TSecr=1428088065"
"17969","266.985182755","172.16.0.4","172.16.208.128","TCP","66","58856  >  12345 [ACK] Seq=3 Ack=2 Win=64256 Len=0 TSval=1428088066 TSecr=164902408"
"17970","267.013252032","172.16.0.4","172.16.208.128","TCP","74","58858  >  12345 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1428088094 TSecr=0 WS=128"
"17971","267.013345734","172.16.208.128","172.16.0.4","TCP","74","12345  >  58858 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=164902436 TSecr=1428088094 WS=128"
"17972","267.014318654","172.16.0.4","172.16.208.128","TCP","66","58858  >  12345 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1428088095 TSecr=164902436"
"17973","267.014323254","172.16.0.4","172.16.208.128","TCP","67","58858  >  12345 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=1 TSval=1428088095 TSecr=164902436"
"17974","267.014484158","172.16.208.128","172.16.0.4","TCP","66","12345  >  58858 [ACK] Seq=1 Ack=2 Win=65280 Len=0 TSval=164902437 TSecr=1428088095"
"17975","267.014703762","172.16.0.4","172.16.208.128","TCP","66","58858  >  12345 [FIN, ACK] Seq=2 Ack=1 Win=64256 Len=0 TSval=1428088096 TSecr=164902436"
"17976","267.014846965","172.16.208.128","172.16.0.4","TCP","66","12345  >  58858 [FIN, ACK] Seq=1 Ack=3 Win=65280 Len=0 TSval=164902438 TSecr=1428088096"
"17977","267.015321875","172.16.0.4","172.16.208.128","TCP","66","58858  >  12345 [ACK] Seq=3 Ack=2 Win=64256 Len=0 TSval=1428088096 TSecr=164902438"
"17978","267.046738421","172.16.0.4","172.16.208.128","TCP","74","58860  >  12345 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1428088128 TSecr=0 WS=128"
"17979","267.046809922","172.16.208.128","172.16.0.4","TCP","74","12345  >  58860 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=164902470 TSecr=1428088128 WS=128"
"17980","267.047170730","172.16.0.4","172.16.208.128","TCP","66","58860  >  12345 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1428088128 TSecr=164902470"
"17981","267.047182930","172.16.0.4","172.16.208.128","TCP","67","58860  >  12345 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=1 TSval=1428088128 TSecr=164902470"
"17982","267.047318933","172.16.208.128","172.16.0.4","TCP","66","12345  >  58860 [ACK] Seq=1 Ack=2 Win=65280 Len=0 TSval=164902470 TSecr=1428088128"
"17983","267.047500037","172.16.0.4","172.16.208.128","TCP","66","58860  >  12345 [FIN, ACK] Seq=2 Ack=1 Win=64256 Len=0 TSval=1428088129 TSecr=164902470"
"17984","267.047741442","172.16.208.128","172.16.0.4","TCP","66","12345  >  58860 [FIN, ACK] Seq=1 Ack=3 Win=65280 Len=0 TSval=164902471 TSecr=1428088129"
"17985","267.047980046","172.16.0.4","172.16.208.128","TCP","66","58860  >  12345 [ACK] Seq=3 Ack=2 Win=64256 Len=0 TSval=1428088129 TSecr=164902471"
"17986","267.076710337","172.16.0.4","172.16.208.128","TCP","74","58862  >  12345 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1428088158 TSecr=0 WS=128"
"17987","267.076795939","172.16.208.128","172.16.0.4","TCP","74","12345  >  58862 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=164902500 TSecr=1428088158 WS=128"
"17988","267.077769359","172.16.0.4","172.16.208.128","TCP","66","58862  >  12345 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1428088159 TSecr=164902500"
"17989","267.078140566","172.16.0.4","172.16.208.128","TCP","67","58862  >  12345 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=1 TSval=1428088159 TSecr=164902500"
"17990","267.078157366","172.16.0.4","172.16.208.128","TCP","66","58862  >  12345 [FIN, ACK] Seq=2 Ack=1 Win=64256 Len=0 TSval=1428088159 TSecr=164902500"
