Source,Destination,Protocol,Length,Info,label,cluster
8073,6622,4,72,76642,1,1
8071,6623,15,66,14530,1,0
8071,6623,4,80,76719,1,1
8071,6623,15,66,14534,1,0
8073,6622,15,66,32223,1,0
8071,6623,15,66,14531,1,0
24095,18762,7,62,77223,1,1
10155,11194,13,166,76629,1,1
8070,11194,13,166,76629,1,1
8070,11194,13,171,76629,1,1
10155,11194,13,171,76629,1,1
10155,11194,13,166,76629,1,1
8070,11194,13,166,76629,1,1
8070,11194,13,171,76629,1,1
10155,11194,13,171,76629,1,1
10155,11194,13,166,76629,1,1
8070,11194,13,166,76629,1,1
8070,11194,13,171,76629,1,1
10155,11194,13,171,76629,1,1
10155,11194,13,166,76629,1,1
8070,11194,13,166,76629,1,1
8070,11194,13,171,76629,1,1
10155,11194,13,171,76629,1,1
8070,11118,8,60,76631,1,1
24092,18759,7,90,76632,1,1
10155,11118,8,60,76631,1,1
24093,18759,7,90,76632,1,1
24093,18759,7,90,76632,1,1
10155,11118,8,60,76630,1,1
24093,18759,7,90,76632,1,1
10155,11118,8,60,76631,1,1
24093,18759,7,90,76632,1,1
10155,11118,8,60,76630,1,1
10155,11119,10,78,77236,1,1
24093,18763,10,98,77236,1,1
24093,18763,10,136,77435,1,1
10155,11119,10,116,77435,1,1
10155,11119,10,78,77236,1,1
24093,18763,10,98,77236,1,1
24093,18763,10,136,77435,1,1
10155,11119,10,116,77435,1,1
24092,18759,7,90,76632,1,1
8070,11118,8,60,76630,1,1
24092,18759,7,90,76632,1,1
8070,11118,8,60,76631,1,1
24092,18759,7,90,76632,1,1
8070,11118,8,60,76630,1,1
8070,11119,10,78,77236,1,1
24092,18763,10,98,77236,1,1
24092,18763,10,136,77434,1,1
8070,11119,10,116,77434,1,1
8070,11119,10,78,77236,1,1
24092,18763,10,98,77236,1,1
24092,18763,10,136,77434,1,1
8070,11119,10,116,77434,1,1
10155,11118,8,60,76630,1,1
24093,18759,7,90,76632,1,1
8070,11118,8,60,76630,1,1
24092,18759,7,90,76632,1,1
10155,11194,13,166,76629,1,1
10155,11194,13,171,76629,1,1
8070,11194,13,166,76629,1,1
8070,11194,13,171,76629,1,1
8070,11194,13,166,76629,1,1
10155,11194,13,166,76629,1,1
10155,11194,13,171,76629,1,1
8070,11194,13,171,76629,1,1
8073,6622,15,74,26511,1,0
8071,6623,15,74,13227,1,0
8073,6622,15,66,26507,1,0
8071,6623,4,86,76718,1,1
8073,6622,15,66,26508,1,0
8073,6622,4,80,76689,1,1
8071,6623,15,66,13221,1,0
8071,6623,4,100,77221,1,1
8073,6622,4,79,76640,1,1
8071,6623,15,66,13224,1,0
8071,6623,4,89,77219,1,1
8073,6622,4,85,76638,1,1
8071,6623,15,66,13225,1,0
8071,6623,4,103,77220,1,1
8073,6622,4,74,76687,1,1
8071,6623,15,66,13218,1,0
8071,6623,4,96,76716,1,1
8073,6622,4,72,76641,1,1
8071,6623,15,66,13219,1,0
8071,6623,4,113,77184,1,1
8073,6622,15,74,40703,1,0
8071,6623,15,74,18636,1,0
8073,6622,15,66,40700,1,0
8073,6622,4,72,76639,1,1
8071,6623,15,66,13220,1,0
8071,6623,4,105,76690,1,1
8071,6623,5,216,76544,1,1
8073,6622,15,66,40701,1,0
8071,6623,15,66,18635,1,0
8073,6622,15,66,40702,1,0
8071,6623,15,66,18634,1,0
8071,6623,4,90,76720,1,1
8073,6622,15,66,26509,1,0
8073,6622,4,72,76642,1,1
8071,6623,15,66,13222,1,0
8071,6623,4,80,76719,1,1
8071,6623,15,66,13226,1,0
8073,6622,15,66,26510,1,0
8073,6622,15,74,26518,1,0
8071,6623,15,66,13223,1,0
8071,6623,15,74,13237,1,0
8073,6622,15,66,26513,1,0
8071,6623,4,86,76718,1,1
8073,6622,15,66,26514,1,0
8073,6622,4,80,76689,1,1
8071,6623,15,66,13231,1,0
8071,6623,4,100,77221,1,1
8073,6622,4,79,76640,1,1
8071,6623,15,66,13234,1,0
8071,6623,4,89,77219,1,1
8073,6622,4,85,76638,1,1
8071,6623,15,66,13235,1,0
8071,6623,4,103,77220,1,1
8073,6622,4,74,76688,1,1
8071,6623,15,66,13228,1,0
8071,6623,4,97,76717,1,1
8073,6622,4,72,76641,1,1
8071,6623,15,66,13229,1,0
8071,6623,4,115,76746,1,1
8073,6622,15,74,28488,1,0
8071,6623,15,74,24883,1,0
8073,6622,15,66,28485,1,0
8073,6622,4,83,76672,1,1
8071,6623,15,66,13230,1,0
8071,6623,4,88,76691,1,1
8073,6622,5,1566,76570,1,1
8073,6622,15,66,28487,1,0
8071,6623,15,66,24880,1,0
8071,6623,15,66,24881,1,0
8071,6623,15,66,24882,1,0
8073,6622,15,66,28486,1,0
8071,6623,4,90,76721,1,1
8073,6622,15,66,26515,1,0
8073,6622,4,72,76642,1,1
8071,6623,15,66,13232,1,0
8071,6623,4,80,76719,1,1
8073,6622,15,66,26517,1,0
8071,6623,15,66,13236,1,0
8073,6622,15,66,26516,1,0
8071,6623,15,66,13233,1,0
8070,11194,13,166,76629,1,1
8070,11194,13,171,76629,1,1
10155,11194,13,166,76629,1,1
10155,11194,13,171,76629,1,1
10155,11194,13,166,76629,1,1
8070,11194,13,166,76629,1,1
8070,11194,13,171,76629,1,1
10155,11194,13,171,76629,1,1
10156,8380,3,92,77335,1,1
10156,8380,3,92,77260,1,1
10159,8377,3,256,77451,1,1
10159,8377,3,212,77522,1,1
10156,8798,15,74,27863,1,0
10657,8377,15,60,32884,1,0
10156,8798,15,54,27854,1,0
10156,8798,16,571,76405,1,1
10657,8377,15,60,32836,1,0
10657,8377,16,4560,77225,1,1
10156,8798,15,54,27855,1,0
10156,8798,16,212,76406,1,1
10657,8377,15,60,32837,1,0
10657,8377,16,105,76403,1,1
10156,8798,15,7354,27861,1,0
10156,8798,15,7354,27862,1,0
10657,8377,15,60,32846,1,0
10657,8377,15,60,32857,1,0
10657,8377,15,60,32868,1,0
10156,8798,16,2974,76396,1,1
10156,8798,15,2974,27857,1,0
10657,8377,15,60,32879,1,0
10657,8377,15,60,32880,1,0
10657,8377,15,60,32881,1,0
10657,8377,15,60,32838,1,0
10657,8377,15,60,32839,1,0
10657,8377,15,60,32840,1,0
10657,8377,15,60,32841,1,0
10657,8377,15,60,32842,1,0
10156,8798,15,2974,27858,1,0
10156,8798,15,2974,27859,1,0
10657,8377,15,60,32843,1,0
10657,8377,15,60,32844,1,0
10657,8377,15,60,32845,1,0
10657,8377,15,60,32847,1,0
10657,8377,15,60,32848,1,0
10156,8798,15,2974,27860,1,0
10156,8798,16,17574,76396,1,1
10156,8798,16,14654,76396,1,1
10657,8377,15,60,32849,1,0
10657,8377,15,60,32850,1,0
10657,8377,15,60,32851,1,0
10657,8377,15,60,32852,1,0
10657,8377,15,60,32853,1,0
10657,8377,15,60,32854,1,0
10657,8377,15,60,32855,1,0
10657,8377,15,60,32856,1,0
10156,8798,16,1570,76396,1,1
10657,8377,15,60,32858,1,0
10657,8377,15,60,32859,1,0
10657,8377,15,60,32860,1,0
10657,8377,15,60,32861,1,0
10657,8377,15,60,32862,1,0
10657,8377,15,60,32863,1,0
10657,8377,15,60,32864,1,0
10657,8377,15,60,32865,1,0
10657,8377,15,60,32866,1,0
10657,8377,15,60,32867,1,0
10657,8377,15,60,32869,1,0
10657,8377,15,60,32870,1,0
10657,8377,15,60,32871,1,0
10657,8377,15,60,32872,1,0
10657,8377,15,60,32873,1,0
10657,8377,15,60,32874,1,0
10657,8377,15,60,32875,1,0
10657,8377,15,60,32876,1,0
10657,8377,15,60,32877,1,0
10657,8377,15,60,32878,1,0
10657,8377,16,1134,76396,1,1
10156,8798,16,85,76526,1,1
10657,8377,15,60,32882,1,0
10156,8798,15,54,27856,1,0
10657,8377,15,60,32883,1,0
8073,6622,15,74,44395,1,0
8071,6623,15,74,16623,1,0
8073,6622,15,66,44390,1,0
8071,6623,4,86,76718,1,1
8073,6622,15,66,44391,1,0
8073,6622,4,80,76689,1,1
8071,6623,15,66,16618,1,0
8071,6623,4,100,77221,1,1
8073,6622,4,79,76640,1,1
8071,6623,15,66,16620,1,0
8071,6623,4,89,77219,1,1
8073,6622,4,85,76638,1,1
8071,6623,15,66,16621,1,0
8071,6623,4,103,77220,1,1
8073,6622,4,74,76687,1,1
8071,6623,15,66,16615,1,0
8071,6623,4,96,76716,1,1
8073,6622,4,72,76641,1,1
8071,6623,15,66,16616,1,0
8071,6623,4,115,76932,1,1
8073,6622,15,74,40301,1,0
8071,6623,15,74,39405,1,0
8073,6622,15,66,40298,1,0
8073,6622,4,72,76639,1,1
8071,6623,15,66,16617,1,0
8071,6623,4,105,76690,1,1
8071,6623,5,216,76544,1,1
8071,6623,15,66,39404,1,0
8073,6622,15,66,40299,1,0
8073,6622,15,66,40300,1,0
8071,6623,15,66,39403,1,0
8071,6623,4,90,76720,1,1
8073,6622,15,66,44392,1,0
8073,6622,4,72,76642,1,1
8071,6623,15,66,16619,1,0
8071,6623,4,80,76719,1,1
8073,6622,15,66,44394,1,0
8073,6622,15,74,44426,1,0
8071,6623,15,74,16633,1,0
8073,6622,15,66,44422,1,0
8071,6623,15,66,16622,1,0
8071,6623,4,86,76718,1,1
8073,6622,15,66,44393,1,0
8073,6622,15,66,44423,1,0
8073,6622,4,80,76689,1,1
8071,6623,15,66,16627,1,0
8071,6623,4,100,77221,1,1
8073,6622,4,79,76640,1,1
8071,6623,15,66,16630,1,0
8071,6623,4,89,77219,1,1
8073,6622,4,85,76638,1,1
8071,6623,15,66,16631,1,0
8071,6623,4,103,77220,1,1
8073,6622,4,74,76688,1,1
8071,6623,15,66,16624,1,0
8071,6623,4,97,76717,1,1
8073,6622,4,72,76641,1,1
8071,6623,15,66,16625,1,0
8071,6623,4,114,76864,1,1
8073,6622,15,74,30712,1,0
8071,6623,15,74,32792,1,0
8073,6622,15,66,30709,1,0
8073,6622,4,83,76676,1,1
8071,6623,15,66,16626,1,0
8071,6623,4,88,76691,1,1
8073,6622,5,1566,76574,1,1
8073,6622,15,66,30711,1,0
8071,6623,15,66,32789,1,0
8071,6623,15,66,32790,1,0
8071,6623,15,66,32791,1,0
8073,6622,15,66,30710,1,0
8071,6623,4,90,76721,1,1
8073,6622,15,66,44424,1,0
8073,6622,4,72,76642,1,1
8071,6623,15,66,16628,1,0
8071,6623,4,80,76719,1,1
8071,6623,15,66,16632,1,0
8073,6622,15,66,44425,1,0
8071,6623,15,66,16629,1,0
10155,11194,13,166,76629,1,1
8070,11194,13,166,76629,1,1
8070,11194,13,171,76629,1,1
10155,11194,13,171,76629,1,1
10155,11194,13,166,76629,1,1
10155,11194,13,171,76629,1,1
8070,11194,13,166,76629,1,1
8070,11194,13,171,76629,1,1
10155,11194,13,166,76629,1,1
10155,11194,13,171,76629,1,1
8070,11194,13,166,76629,1,1
8070,11194,13,171,76629,1,1
10155,11194,13,212,76629,1,1
8070,11194,13,212,76629,1,1
10155,11194,13,212,76629,1,1
10155,11194,13,217,76629,1,1
8070,11194,13,212,76629,1,1
8070,11194,13,217,76629,1,1
10155,11194,13,212,76629,1,1
10155,11194,13,217,76629,1,1
8070,11194,13,212,76629,1,1
8070,11194,13,217,76629,1,1
8070,11194,13,212,76629,1,1
10155,11194,13,212,76629,1,1
10155,11194,13,217,76629,1,1
8070,11194,13,217,76629,1,1
10155,11194,13,217,76629,1,1
8070,11194,13,217,76629,1,1
10155,11194,13,166,76629,1,1
10155,11194,13,171,76629,1,1
8070,11194,13,166,76629,1,1
8070,11194,13,171,76629,1,1
8073,6622,15,74,38812,1,0
8071,6623,15,74,15897,1,0
8073,6622,15,66,38808,1,0
8071,6623,4,86,76718,1,1
8073,6622,15,66,38809,1,0
8073,6622,4,80,76689,1,1
8071,6623,15,66,15891,1,0
8071,6623,4,100,77221,1,1
8073,6622,4,79,76640,1,1
8071,6623,15,66,15894,1,0
8071,6623,4,89,77219,1,1
8073,6622,4,85,76638,1,1
8071,6623,15,66,15895,1,0
8071,6623,4,103,77220,1,1
8073,6622,4,74,76687,1,1
8071,6623,15,66,15888,1,0
8071,6623,4,96,76716,1,1
8073,6622,4,72,76641,1,1
8071,6623,15,66,15889,1,0
8071,6623,4,114,77057,1,1
8073,6622,15,74,32392,1,0
8071,6623,15,74,48603,1,0
8073,6622,15,66,32389,1,0
8073,6622,4,72,76639,1,1
8071,6623,15,66,15890,1,0
8071,6623,4,105,76690,1,1
8071,6623,5,228,76583,1,1
8073,6622,15,66,32390,1,0
8071,6623,15,66,48602,1,0
8073,6622,15,66,32391,1,0
8071,6623,15,66,48601,1,0
8071,6623,4,90,76720,1,1
8073,6622,15,66,38810,1,0
8073,6622,4,72,76642,1,1
8071,6623,15,66,15892,1,0
8071,6623,4,80,76719,1,1
8071,6623,15,66,15896,1,0
8073,6622,15,66,38811,1,0
8073,6622,15,74,38826,1,0
8071,6623,15,66,15893,1,0
8071,6623,15,74,15907,1,0
8073,6622,15,66,38822,1,0
8071,6623,4,86,76718,1,1
8073,6622,15,66,38823,1,0
8073,6622,4,80,76689,1,1
8071,6623,15,66,15901,1,0
8071,6623,4,100,77221,1,1
8073,6622,4,79,76640,1,1
8071,6623,15,66,15904,1,0
8071,6623,4,89,77219,1,1
8073,6622,4,85,76638,1,1
8071,6623,15,66,15905,1,0
8071,6623,4,103,77220,1,1
8073,6622,4,74,76688,1,1
8071,6623,15,66,15898,1,0
8071,6623,4,97,76717,1,1
8073,6622,4,72,76641,1,1
8071,6623,15,66,15899,1,0
8071,6623,4,114,76811,1,1
8073,6622,15,74,26831,1,0
8071,6623,15,74,27621,1,0
8073,6622,15,66,26828,1,0
8073,6622,4,83,76652,1,1
8071,6623,15,66,15900,1,0
8071,6623,4,136,76703,1,1
8071,6623,5,1566,76553,1,1
8071,6623,15,66,27620,1,0
8073,6622,15,66,26829,1,0
8073,6622,15,66,26830,1,0
8071,6623,15,66,27619,1,0
8071,6623,4,90,76721,1,1
8073,6622,15,66,38824,1,0
8073,6622,4,72,76642,1,1
8071,6623,15,66,15902,1,0
8071,6623,4,80,76719,1,1
8071,6623,15,66,15906,1,0
8073,6622,15,66,38825,1,0
8071,6623,15,66,15903,1,0
24083,18755,0,60,77614,1,1
24085,18753,0,42,9880,1,0
8070,11194,13,166,76629,1,1
8070,11194,13,171,76629,1,1
10155,11194,13,166,76629,1,1
10155,11194,13,171,76629,1,1
10156,8381,1,329,76479,1,1
10160,8377,1,342,76422,1,1
24084,18757,0,42,77622,1,1
24087,18754,0,60,11332,1,0
8070,11194,13,166,76629,1,1
8070,11194,13,171,76629,1,1
10155,11194,13,166,76629,1,1
10155,11194,13,171,76629,1,1
10156,8380,3,92,77281,1,1
10156,8380,3,92,77320,1,1
24086,18749,0,60,77619,1,1
24084,18756,0,42,11328,1,0
10159,8377,3,212,77471,1,1
10159,8377,3,257,77509,1,1
10156,8799,15,74,28395,1,0
10658,8377,15,60,32922,1,0
10156,8799,15,54,28392,1,0
10156,8799,16,571,76405,1,1
10658,8377,15,60,32914,1,0
10658,8377,16,4556,77225,1,1
10156,8799,15,54,28393,1,0
10156,8799,16,212,76406,1,1
10658,8377,15,60,32915,1,0
10658,8377,16,105,76403,1,1
10156,8799,16,4556,76396,1,1
10658,8377,15,60,32916,1,0
10658,8377,15,60,32917,1,0
10658,8377,15,60,32918,1,0
10658,8377,15,60,32919,1,0
10658,8377,16,1133,76396,1,1
10156,8799,16,85,76526,1,1
10658,8377,15,60,32920,1,0
10156,8799,15,54,28394,1,0
10658,8377,15,60,32921,1,0
10155,11194,13,166,76629,1,1
8070,11194,13,166,76629,1,1
8070,11194,13,171,76629,1,1
10155,11194,13,171,76629,1,1
10155,11194,13,166,76629,1,1
8070,11194,13,166,76629,1,1
8070,11194,13,171,76629,1,1
10155,11194,13,171,76629,1,1
24091,18763,10,107,77240,1,1
8074,11119,10,87,77240,1,1
8070,11119,10,87,77241,1,1
24095,18763,10,107,77240,1,1
10158,11119,10,87,77240,1,1
10155,11194,13,166,76629,1,1
8070,11194,13,166,76629,1,1
8070,11194,13,171,76629,1,1
10155,11194,13,171,76629,1,1
8073,6622,15,74,32229,1,0
8071,6623,15,74,14545,1,0
8073,6622,15,66,32225,1,0
8071,6623,4,86,76718,1,1
8073,6622,15,66,32226,1,0
8073,6622,4,80,76689,1,1
8071,6623,15,66,14539,1,0
8071,6623,4,100,77221,1,1
8073,6622,4,79,76640,1,1
8071,6623,15,66,14542,1,0
8071,6623,4,89,77219,1,1
8073,6622,4,85,76638,1,1
8071,6623,15,66,14543,1,0
8071,6623,4,103,77220,1,1
8073,6622,4,74,76687,1,1
8071,6623,15,66,14536,1,0
8071,6623,4,96,76716,1,1
8073,6622,4,72,76641,1,1
8071,6623,15,66,14537,1,0
8071,6623,4,114,76882,1,1
8073,6622,15,74,39438,1,0
8071,6623,15,74,36636,1,0
8073,6622,15,66,39435,1,0
8073,6622,4,72,76639,1,1
8071,6623,15,66,14538,1,0
8071,6623,4,105,76690,1,1
8071,6623,5,228,76583,1,1
8071,6623,15,66,36635,1,0
8073,6622,15,66,39436,1,0
8073,6622,15,66,39437,1,0
8071,6623,15,66,36634,1,0
8071,6623,4,90,76720,1,1
8073,6622,15,66,32227,1,0
8073,6622,4,72,76642,1,1
8071,6623,15,66,14540,1,0
8071,6623,4,80,76719,1,1
8071,6623,15,66,14544,1,0
8073,6622,15,66,32228,1,0
8073,6622,15,74,32235,1,0
8071,6623,15,66,14541,1,0
8071,6623,15,74,14555,1,0
8073,6622,15,66,32230,1,0
8071,6623,4,86,76718,1,1
8073,6622,15,66,32231,1,0
8073,6622,4,80,76689,1,1
8071,6623,15,66,14549,1,0
8071,6623,4,100,77221,1,1
8073,6622,4,79,76640,1,1
8071,6623,15,66,14552,1,0
8071,6623,4,89,77219,1,1
8073,6622,4,85,76638,1,1
8071,6623,15,66,14553,1,0
8071,6623,4,103,77220,1,1
8073,6622,4,74,76688,1,1
8071,6623,15,66,14546,1,0
8071,6623,4,97,76717,1,1
8073,6622,4,72,76641,1,1
8071,6623,15,66,14547,1,0
8071,6623,4,114,76912,1,1
8073,6622,15,74,26574,1,0
8071,6623,15,74,38136,1,0
8073,6622,15,66,26571,1,0
8073,6622,4,83,76645,1,1
8071,6623,15,66,14548,1,0
8071,6623,4,135,76694,1,1
8071,6623,5,166,76528,1,1
8071,6623,15,66,38135,1,0
8073,6622,15,66,26572,1,0
8073,6622,15,66,26573,1,0
8071,6623,15,66,38134,1,0
8071,6623,4,90,76721,1,1
8073,6622,15,66,32232,1,0
8073,6622,4,72,76642,1,1
8071,6623,15,66,14550,1,0
8071,6623,4,80,76719,1,1
8071,6623,15,66,14554,1,0
8073,6622,15,66,32234,1,0
8073,6622,15,66,32233,1,0
8071,6623,15,66,14551,1,0
10155,11194,13,166,76629,1,1
10155,11194,13,171,76629,1,1
8070,11194,13,166,76629,1,1
8070,11194,13,171,76629,1,1
24085,18753,0,42,77612,1,1
24083,18755,0,60,9879,1,0
10155,11194,13,166,76629,1,1
8070,11194,13,166,76629,1,1
8070,11194,13,171,76629,1,1
10155,11194,13,171,76629,1,1
10155,11194,13,166,76629,1,1
10155,11194,13,171,76629,1,1
8070,11194,13,166,76629,1,1
8070,11194,13,171,76629,1,1
8073,6625,1,329,76518,1,1
8075,6623,1,342,76461,1,1
10155,11194,13,166,76629,1,1
10155,11194,13,171,76629,1,1
8070,11194,13,166,76629,1,1
8070,11194,13,171,76629,1,1
24085,18758,0,42,77617,1,1
24088,18755,0,60,9882,1,0
8070,11194,13,166,76629,1,1
8070,11194,13,171,76629,1,1
10155,11194,13,166,76629,1,1
10155,11194,13,171,76629,1,1
8073,6622,15,74,44188,1,0
8071,6623,15,74,16604,1,0
8073,6622,15,66,44184,1,0
8071,6623,4,86,76718,1,1
8073,6622,15,66,44185,1,0
8073,6622,4,80,76689,1,1
8071,6623,15,66,16598,1,0
8071,6623,4,100,77221,1,1
8073,6622,4,79,76640,1,1
8071,6623,15,66,16601,1,0
8071,6623,4,89,77219,1,1
8073,6622,4,85,76638,1,1
8071,6623,15,66,16602,1,0
8071,6623,4,103,77220,1,1
8073,6622,4,74,76687,1,1
8071,6623,15,66,16595,1,0
8071,6623,4,96,76716,1,1
8073,6622,4,72,76641,1,1
8071,6623,15,66,16596,1,0
8071,6623,4,114,77167,1,1
8073,6622,15,74,26583,1,0
8071,6623,15,74,11768,1,0
8073,6622,15,66,26580,1,0
8073,6622,4,72,76639,1,1
8071,6623,15,66,16597,1,0
8071,6623,4,105,76690,1,1
8071,6623,5,228,76583,1,1
8073,6622,15,66,26581,1,0
8071,6623,15,66,11767,1,0
8073,6622,15,66,26582,1,0
8071,6623,15,66,11766,1,0
8071,6623,4,90,76720,1,1
8073,6622,15,66,44186,1,0
8073,6622,4,72,76642,1,1
8071,6623,15,66,16599,1,0
8071,6623,4,80,76719,1,1
8071,6623,15,66,16603,1,0
8073,6622,15,66,44187,1,0
8073,6622,15,74,44214,1,0
8071,6623,15,66,16600,1,0
8071,6623,15,74,16614,1,0
8073,6622,15,66,44210,1,0
8071,6623,4,86,76718,1,1
8073,6622,15,66,44211,1,0
8073,6622,4,80,76689,1,1
8071,6623,15,66,16608,1,0
8071,6623,4,100,77221,1,1
8073,6622,4,79,76640,1,1
8071,6623,15,66,16611,1,0
8071,6623,4,89,77219,1,1
8073,6622,4,85,76638,1,1
8071,6623,15,66,16612,1,0
8071,6623,4,103,77220,1,1
8073,6622,4,74,76688,1,1
8071,6623,15,66,16605,1,0
8071,6623,4,97,76717,1,1
8073,6622,4,72,76641,1,1
8071,6623,15,66,16606,1,0
8071,6623,4,114,77216,1,1
8073,6622,15,74,40779,1,0
8071,6623,15,74,23736,1,0
8073,6622,15,66,40776,1,0
8073,6622,4,82,76680,1,1
8071,6623,15,66,16607,1,0
8071,6623,4,88,76691,1,1
8073,6622,5,1566,76578,1,1
8073,6622,15,66,40778,1,0
8071,6623,15,66,23733,1,0
8071,6623,15,66,23734,1,0
8071,6623,15,66,23735,1,0
8073,6622,15,66,40777,1,0
8071,6623,4,90,76721,1,1
8073,6622,15,66,44212,1,0
8073,6622,4,72,76642,1,1
8071,6623,15,66,16609,1,0
8071,6623,4,80,76719,1,1
8071,6623,15,66,16613,1,0
8073,6622,15,66,44213,1,0
8071,6623,15,66,16610,1,0
8070,11194,13,166,76629,1,1
8070,11194,13,171,76629,1,1
10155,11194,13,166,76629,1,1
10155,11194,13,171,76629,1,1
24085,18753,0,42,77612,1,1
24083,18755,0,60,9879,1,0
24083,18755,0,60,77614,1,1
24085,18753,0,42,9880,1,0
8070,11194,13,212,76629,1,1
10155,11194,13,212,76629,1,1
8070,11194,13,212,76629,1,1
10155,11194,13,212,76629,1,1
10155,11194,13,217,76629,1,1
8070,11194,13,217,76629,1,1
10155,11194,13,212,76629,1,1
10155,11194,13,217,76629,1,1
8070,11194,13,212,76629,1,1
8070,11194,13,217,76629,1,1
10155,11194,13,212,76629,1,1
10155,11194,13,217,76629,1,1
8070,11194,13,212,76629,1,1
8070,11194,13,217,76629,1,1
10155,11194,13,217,76629,1,1
8070,11194,13,217,76629,1,1
10155,11119,10,85,77243,1,1
24093,18763,10,105,77243,1,1
8070,11119,10,85,77243,1,1
24092,18763,10,105,77243,1,1
10155,11119,10,85,77242,1,1
24093,18763,10,105,77242,1,1
8070,11119,10,85,77242,1,1
24092,18763,10,105,77242,1,1
10155,11194,13,166,76629,1,1
8070,11194,13,166,76629,1,1
8070,11194,13,171,76629,1,1
10155,11194,13,171,76629,1,1
8070,11194,13,166,76629,1,1
8070,11194,13,171,76629,1,1
10155,11194,13,166,76629,1,1
10155,11194,13,171,76629,1,1
8070,11194,13,166,76629,1,1
8070,11194,13,171,76629,1,1
10155,11194,13,166,76629,1,1
10155,11194,13,171,76629,1,1
8073,6622,15,74,36317,1,0
8071,6623,15,74,14920,1,0
8073,6622,15,66,36313,1,0
8071,6623,4,86,76718,1,1
8073,6622,15,66,36314,1,0
8073,6622,4,80,76689,1,1
8071,6623,15,66,14914,1,0
8071,6623,4,100,77221,1,1
8073,6622,4,79,76640,1,1
8071,6623,15,66,14917,1,0
8071,6623,4,89,77219,1,1
8073,6622,4,85,76638,1,1
8071,6623,15,66,14918,1,0
8071,6623,4,103,77220,1,1
8073,6622,4,74,76687,1,1
8071,6623,15,66,14911,1,0
8071,6623,4,96,76716,1,1
8073,6622,4,72,76641,1,1
8071,6623,15,66,14912,1,0
8071,6623,4,114,77149,1,1
8073,6622,15,74,36947,1,0
8071,6623,15,74,9855,1,0
8073,6622,15,66,36944,1,0
8073,6622,4,72,76639,1,1
8071,6623,15,66,14913,1,0
8071,6623,4,105,76690,1,1
8071,6623,5,239,76584,1,1
8071,6623,15,66,9854,1,0
8073,6622,15,66,36945,1,0
8073,6622,15,66,36946,1,0
8071,6623,15,66,9853,1,0
8071,6623,4,90,76720,1,1
8073,6622,15,66,36315,1,0
8073,6622,4,72,76642,1,1
8071,6623,15,66,14915,1,0
8071,6623,4,80,76719,1,1
8071,6623,15,66,14919,1,0
8073,6622,15,66,36316,1,0
8073,6622,15,74,36330,1,0
8071,6623,15,66,14916,1,0
8071,6623,15,74,14930,1,0
8073,6622,15,66,36326,1,0
8071,6623,4,86,76718,1,1
8073,6622,15,66,36327,1,0
8073,6622,4,80,76689,1,1
8071,6623,15,66,14924,1,0
8071,6623,4,100,77221,1,1
8073,6622,4,79,76640,1,1
8071,6623,15,66,14927,1,0
8071,6623,4,89,77219,1,1
8073,6622,4,85,76638,1,1
8071,6623,15,66,14928,1,0
8071,6623,4,103,77220,1,1
8073,6622,4,74,76688,1,1
8071,6623,15,66,14921,1,0
8071,6623,4,97,76717,1,1
8073,6622,4,72,76641,1,1
8071,6623,15,66,14922,1,0
8071,6623,4,114,77066,1,1
8073,6622,15,74,37945,1,0
8071,6623,15,74,74735,1,1
8073,6622,15,66,37942,1,0
8073,6622,4,82,76656,1,1
8071,6623,15,66,14923,1,0
8071,6623,4,135,76707,1,1
8071,6623,5,1566,76557,1,1
8071,6623,15,66,74734,1,1
8073,6622,15,66,37943,1,0
8073,6622,15,66,37944,1,0
8071,6623,15,66,74733,1,1
8071,6623,4,90,76721,1,1
8073,6622,15,66,36328,1,0
8073,6622,4,72,76642,1,1
8071,6623,15,66,14925,1,0
8071,6623,4,80,76719,1,1
8071,6623,15,66,14929,1,0
8073,6622,15,66,36329,1,0
8071,6623,15,66,14926,1,0
8070,11194,13,166,76629,1,1
10155,11194,13,166,76629,1,1
10155,11194,13,171,76629,1,1
8070,11194,13,171,76629,1,1
8070,11194,13,166,76629,1,1
10155,11194,13,166,76629,1,1
10155,11194,13,171,76629,1,1
8070,11194,13,171,76629,1,1
8073,6622,15,74,32370,1,0
8071,6623,15,74,14565,1,0
8073,6622,15,66,32366,1,0
8071,6623,4,86,76718,1,1
8073,6622,15,66,32367,1,0
8073,6622,4,80,76689,1,1
8071,6623,15,66,14559,1,0
8071,6623,4,100,77221,1,1
8073,6622,4,79,76640,1,1
8071,6623,15,66,14562,1,0
8071,6623,4,89,77219,1,1
8073,6622,4,85,76638,1,1
8071,6623,15,66,14563,1,0
8071,6623,4,103,77220,1,1
8073,6622,4,74,76687,1,1
8071,6623,15,66,14556,1,0
8071,6623,4,96,76716,1,1
8073,6622,4,72,76641,1,1
8071,6623,15,66,14557,1,0
8071,6623,4,114,77095,1,1
8073,6622,15,74,28622,1,0
8071,6623,15,74,1227,1,0
8073,6622,15,66,28619,1,0
8073,6622,4,72,76639,1,1
8071,6623,15,66,14558,1,0
8071,6623,4,105,76690,1,1
8071,6623,5,239,76584,1,1
8071,6623,15,66,1226,1,0
8073,6622,15,66,28620,1,0
8073,6622,15,66,28621,1,0
8071,6623,15,66,1225,1,0
8071,6623,4,90,76720,1,1
